name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Very well structured, great support material and good efficient and busy forum, I loved the course ^^ ",By Alberdan G B d M,2020-03-25,5.0,17,Business est,3,2020,Mar-2020,2020-03,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Well interesting, overall. Unfortunately the text book that accompanies the course does not have the solutions. ",By Fabio F,2017-05-21,5.0,16,Business est,5,2017,May-2017,2017-05,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,This course is fantastic! Very quality content with many exercises. The teacher is very ten. ,By Maycon R C,2020-04-16,5.0,16,Business est,4,2020,Apr-2020,2020-04,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Great course, very didactic and with challenging exercises. Congratulations to Professor Fábio and his team. ",By Sérgio M O,2020-04-13,5.0,15,Business est,4,2020,Apr-2020,2020-04,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Excellent course, easy learning with videos and course material. Congratulations to those involved. ",By Guido J R A,2019-10-25,5.0,16,Business est,10,2019,Oct-2019,2019-10,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Sensational course for beginners ... Congratulations to Fabio Kon and all the team for the quality of the course! ,By MAYCON M K,2020-04-17,5.0,16,Business est,4,2020,Apr-2020,2020-04,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Excellent course, very well elaborated. I liked the learning that I was studying for these classes! ",By Marcos B,2019-07-30,5.0,14,Business est,7,2019,Jul-2019,2019-07,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Excellent course for anyone who wants to learn how to program or already know and want to learn a new language. ,By Matheus B S,2019-01-30,5.0,18,Business est,1,2019,Jan-2019,2019-01,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Very good Python's course, wanting to continue learning. Thank you USP, thank you Coursera. ",By Reynaldo C C,2018-04-19,5.0,16,Business est,4,2018,Apr-2018,2018-04,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Print (""Thanks for the course, I learned a lot about the Computation and Python science. Course 10/10 !!!!"") ",By Sergio A d S J,2017-11-14,5.0,14,Business est,11,2017,Nov-2017,2017-11,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Sensational this course. Very challenging and soooo satisfying power to finish it! RecommendOOO !! ,By Rodrigo S,2020-09-03,5.0,11,Business est,9,2020,Sep-2020,2020-09,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"The course is very interesting and following, doing the exercises, already begins to program in Pyrhon. ",By Antonio C D,2020-05-26,5.0,17,Business est,5,2020,May-2020,2020-05,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Very good course, many examples for better understanding, course with very good challenge level. ",By bruno b,2019-07-15,5.0,16,Business est,7,2019,Jul-2019,2019-07,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Great course! Exercise algorithm are great for learning Python language. ,By Alexandre B d S,2018-06-03,5.0,14,Business est,6,2018,Jun-2018,2018-06,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,An extremely didactic and with a lot of material for consultation. I would like to have Part II ,By Viviane O A,2018-03-10,5.0,15,Business est,3,2018,Mar-2018,2018-03,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Excellent course. Good methodology in the application of classes and well challenging exercises. I recommend. ,By Misael C J,2017-02-14,5.0,13,Business est,2,2017,Feb-2017,2017-02,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Course 100% for a beginner. It was not only beneficial as useful the course. I recommend a lot! ,By CARLOS E Q V D O,2020-08-28,5.0,15,Business est,8,2020,Aug-2020,2020-08,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Excellent course to understand a bit about programming logic along with the Python language. ,By Igor d A R,2020-08-19,5.0,15,Business est,8,2020,Aug-2020,2020-08,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Excellent computing course for anyone who wants to start programming. It's very didactic all the time. ,By Deleted A,2020-04-29,5.0,16,Business est,4,2020,Apr-2020,2020-04,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Great course! Very didactic and practical! It gave me a great learning!  Thank you very much! ,By EDSON H Y,2020-03-21,5.0,12,Business est,3,2020,Mar-2020,2020-03,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Excellent teachers, very good course. I know I need to practice a lot but it was a good start. ",By Paulo S d S,2020-10-03,5.0,16,Business est,10,2020,Oct-2020,2020-10,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Great course, phenomenal didactics! I recommend that you are interested in knowing the Python language. ",By FABIO T T,2020-02-12,5.0,14,Business est,2,2020,Feb-2020,2020-02,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Excellent didactic material, perfect driving from the course by those responsible and great exercises. ",By Amaro B d N J,2020-01-04,5.0,12,Business est,1,2020,Jan-2020,2020-01,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Great course! I recommend it to everyone! The evolution of learning in language is very interesting. ,By Irwim S,2018-09-14,5.0,15,Business est,9,2018,Sep-2018,2018-09,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Congratulations on the course. I'm starting learning about programming in Python and I learned a lot. ,By Sérgio R M R,2018-08-26,5.0,14,Business est,8,2018,Aug-2018,2018-08,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Congratulations to teachers and everyone who worked to make the course available. Thank you very much. ,By Samuel D S D ,2020-09-24,5.0,14,Business est,9,2020,Sep-2020,2020-09,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Great course! Practical and objective classes !! You'll do more courses here! I recommend it to everyone! ,By Gleysson C N P,2017-05-14,5.0,15,Business est,5,2017,May-2017,2017-05,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Excellent course and with a professor of the teacher! I hope you come with Django + Python ,By Mario A d A R,2017-03-21,5.0,17,Business est,3,2017,Mar-2017,2017-03,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"Sometimes it is difficult to understand what they are asking for in the statement. Apart from this, the course is great. ",By Bruno F R,2020-05-05,5.0,17,Business est,5,2020,May-2020,2020-05,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Very good ... I really enjoyed learning from this course! I hope to hold more courses like this! ,By Cristiano R,2019-12-02,5.0,15,Business est,12,2019,Dec-2019,2019-12,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,This course is great! I even recommend buying the certificate because it really is worth it. ,By Leonardo T M d M,2018-09-11,5.0,16,Business est,9,2018,Sep-2018,2018-09,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,"print ('excellent course to start in the python world, but the last test is very difficult !!!') ",By Marcos R,2017-12-17,5.0,14,Business est,12,2017,Dec-2017,2017-12,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Great course! Very good for those who are starting to program in Python. Super recommend! ,By Alex d S S,2020-05-29,5.0,14,Business est,5,2020,May-2020,2020-05,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,I want to get the certificate of the course Introduction to Computer Science with Python Part 1 ,By abner s a,2019-05-02,5.0,16,Business est,5,2019,May-2019,2019-05,en
Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,https://www.coursera.org/learn/ciencia-computacao-python-conceitos,ciencia-computacao-python-conceitos,Excellent course. I liked the programming challenges presented in the exercises. I recommend! ,By Guy d S N,2019-03-27,5.0,11,Business est,3,2019,Mar-2019,2019-03,en
