name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,reviews split,language
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Wonderful course. He learned the Azam C ++ and after the white belt it became easier to read the forums with advice to solve practical tasks. I will definitely continue the specialization ,By Kemal B,2020-03-27,5.0,23,Business est,3,2020,Mar-2020,2020-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"An excellent course, who returned me to programming and excitement in solving tasks, lost while studying at the institute in similar courses. Thanks for your work! ",By Соловьев В В,2020-04-03,5.0,25,Business est,4,2020,Apr-2020,2020-04,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The only thing that strained during passage is the lack of a description of that test on which the task fell, if not to take into account that everything is fine ",By Овечкин К А,2017-08-26,5.0,25,Business est,8,2017,Aug-2017,2017-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"A very good course, but it seemed a little complicated because of a larger number of conditions in testing programs. I will recommend everyone who wants to learn C ++. ",By Савельев И В,2018-10-16,5.0,22,Business est,10,2018,Oct-2018,2018-10,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course! Thank you very much to his creators! Suitable for those who have an idea of the OOP and programmed before. I look forward to continuing! ,By Роман,2017-11-09,5.0,23,Business est,11,2017,Nov-2017,2017-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Good course. When passing it is extremely desirable to have basic development experience. In any language. Always ""from scratch"" will probably be hard. Or maybe not :) ",By Игорь,2017-10-18,5.0,24,Business est,10,2017,Oct-2017,2017-10,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Well set out the material. Googled the missing info to the raise. Good interesting tasks. An excellent system for checking tasks and deadlines is not to relax. ,By Andrey L,2017-12-03,5.0,20,Business est,12,2017,Dec-2017,2017-12,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The best course is: everything is in order, in small portions, with explanations and fast answers on the forum and in obsimiences. The best course from what I saw ",By Khutortsou A,2020-08-28,5.0,25,Business est,8,2020,Aug-2020,2020-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The course liked. It only repelled, because It is proposed to write code, but how to do it only after a few lectures. And then everything is cool! ",By Быканов В В,2020-05-11,5.0,20,Business est,5,2020,May-2020,2020-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,A wonderful course without which I would not understand how difficult it is and interesting to study programming. All on the shelves and conveniently. I will try again!) ,By Мовилэ Е С,2019-03-11,5.0,23,Business est,3,2019,Mar-2019,2019-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Very good course. Applicable. Jobs are moderately complex. Would like more thematic links for additional reading / studying the issue. ,By Pavel Z,2020-04-17,5.0,16,Business est,4,2020,Apr-2020,2020-04,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"An excellent basic course! It does not allow to relax in learning, it is very useful if you are tuned seriously and want to understand this language well. ",By  К А В,2018-06-08,5.0,21,Business est,6,2018,Jun-2018,2018-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,I am writing honestly. The course really liked. I have long been looking for something like that. The course allowed us to recall the basics of the tongue and gave the opportunity to learn a lot of new things. ,By Тумаков Р О,2020-08-04,5.0,20,Business est,8,2020,Aug-2020,2020-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Very fun and interesting. I would like slightly cleaner wording of tasks, although on the other hand I taught me to debug programs. ",By Фролов И Д,2019-02-13,5.0,20,Business est,2,2019,Feb-2019,2019-02,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Good course. I will recommend those who know something in C ++, but he needs a solid preparation to understand the foundations of modern C ++. ",By Сергиенко А Б,2017-07-29,5.0,20,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Qualitative course, thoughtful tasks and serious release, recommend this course for beginners and those who are already programmed with C ++. ",By Artem M,2020-05-26,5.0,20,Business est,5,2020,May-2020,2020-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course! Allows you to structure the basics of language knowledge in the head. Many practices, including in testing your own code. ",By Иванов Н А,2019-02-08,5.0,18,Business est,2,2019,Feb-2019,2019-02,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"An excellent course, a large number of practical tasks help consolidate the knowledge gained in the stock footage. Thanks! ",By Павел С,2020-07-16,5.0,15,Business est,7,2020,Jul-2020,2020-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Cool course, if they were taught in my university, there would be a lot more knowledge!))) So thank you very much for work! ",By Aldokhin Makym,2020-08-28,5.0,22,Business est,8,2020,Aug-2020,2020-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Very good course for beginners. Excellent material feed, interesting tasks. Thoughtful acceptance system and assignment of tasks. ",By Maxim R,2017-06-20,5.0,16,Business est,6,2017,Jun-2017,2017-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The course turned out to be interesting, but quite complicated for those who study the programming language for the first time. Thank you very much guys) ",By Dmitry S,2017-07-24,5.0,16,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The course is very interesting, quite a lot of practical tasks, which helps better memorize the material given at lectures) ",By Марат А А,2018-11-08,5.0,15,Business est,11,2018,Nov-2018,2018-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Very interesting course. For a beginner, or only a slightly disassembled novice programmer is the most. Thanks a lot. ",By Мамедов Р К,2020-07-10,5.0,15,Business est,7,2020,Jul-2020,2020-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"It seems to be clearly understanding, but some kind of garbage is obtained in practical tasks. You need more unite tests to write. ",By Бакиев Д,2020-01-17,5.0,16,Business est,1,2020,Jan-2020,2020-01,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course! I gave me a basic understanding of the C ++ language, the OOP and, most importantly, the real practice of programming. ",By Radik G,2017-08-27,5.0,18,Business est,8,2017,Aug-2017,2017-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Brilliant course! C ++ was the first language for study. It was difficult, but now I understand that I just fell in love with ++ ",By Ольга Х,2018-08-30,5.0,19,Business est,8,2018,Aug-2018,2018-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,I liked the course. The teachers explained well and clearly. There was a lot of practice that it can not but rejoice)) ,By Sergei Z,2017-07-07,5.0,17,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course. For those who are new, it will be slightly complicated, but overall a very good introduction to C ++. ",By Портнягин А С,2017-07-27,5.0,18,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The course is interesting enough, I learned a lot of new things. After the courses, an understanding about C ++ published a new level. ",By widraugr,2020-06-04,5.0,17,Business est,6,2020,Jun-2020,2020-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Sometimes the solutions slip the moments that do not say anything in the course, but in general, an excellent course ",By Алешин М,2018-11-03,5.0,17,Business est,11,2018,Nov-2018,2018-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"It was interesting, thanks. I hope that the conversation does not let down and the following courses will also master it. ",By Зворыгин А А,2019-12-06,5.0,13,Business est,12,2019,Dec-2019,2019-12,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"I really liked the course. The material is easily supplied, tests and tasks are interesting! Respect creators!) ",By OLEKSII M,2020-06-25,5.0,13,Business est,6,2020,Jun-2020,2020-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,The course is just super. Given a good base for C ++. There are a lot of interesting tasks for programming. ,By Смоляров И А,2020-03-01,5.0,14,Business est,3,2020,Mar-2020,2020-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course. Well-worked material is logical and sufficient to obtain basic skills. ,By Eugene,2017-07-30,5.0,12,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"very helpful. What I had to learn for 1 week, I learned for 1 day thanks to this course. ",By Franklyn O J V S,2020-06-15,5.0,19,Business est,6,2020,Jun-2020,2020-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"A good course with a large number of tasks, which undoubtedly helps to understand the material. I recommend! ",By Andrey T,2020-05-07,5.0,12,Business est,5,2020,May-2020,2020-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course, the material is very clearly folded on the shelves, the main thing is that enough practice ",By 821 Ю А И,2019-02-11,5.0,12,Business est,2,2019,Feb-2019,2019-02,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Yandex Valit, immediately visible. A lot of practice. Course fire. For beginners just perfect. I recommend ",By Zhenya,2019-01-21,5.0,13,Business est,1,2019,Jan-2019,2019-01,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Thanks for the course! The course is very useful, there are many tasks in it - which is useful for mastering the material. ",By Крымов А Н,2017-11-19,5.0,15,Business est,11,2017,Nov-2017,2017-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Wonderful sufficient course, I recommend it to everyone! Quite complex and interesting tasks! ",By Соколов И С,2017-11-17,5.0,11,Business est,11,2017,Nov-2017,2017-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course. The places were difficulty, but, as they say, it is hard in teaching - easily in battle. ",By Тихонов А В,2020-06-15,5.0,15,Business est,6,2020,Jun-2020,2020-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"A great course, a lot of practice, excellent teachers, and was not at all bored! :) ",By Alexander,2017-07-26,5.0,13,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Wonderful course! I learned a lot of new things even taking into account what I studied the language at the university. Thanks! ,By Владимир С А,2020-07-31,5.0,15,Business est,7,2020,Jul-2020,2020-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Cool course, learned a lot, however, would not recommend it with absolute beginners ",By Maratov A,2019-05-27,5.0,11,Business est,5,2019,May-2019,2019-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Good course to refresh knowledge about him. Very pleases a large number of tasks. ,By Копосов А А,2020-09-10,5.0,12,Business est,9,2020,Sep-2020,2020-09,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course, thanks to teachers for high-quality feed and excellent material! ",By Ivanov M V,2020-05-30,5.0,10,Business est,5,2020,May-2020,2020-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"For a good, this course should be held in every school where computer science is studying. ",By Дмитрий Л,2020-09-30,5.0,12,Business est,9,2020,Sep-2020,2020-09,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"I liked the course, interesting tasks, a lot of useful information. Thanks! ",By Корчинели В В,2019-02-22,5.0,9,Business est,2,2019,Feb-2019,2019-02,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Fine Everything: Course Structure, Presentation of Material, Task. The course is beautiful. ",By Vladislav,2020-05-11,5.0,9,Business est,5,2020,May-2020,2020-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course, many tasks. I look forward to continuing the course! thanks ",By Sergey,2017-07-11,5.0,10,Business est,7,2017,Jul-2017,2017-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course for beginners with minimal programming skills ,By Шакуров В Е,2020-03-22,5.0,8,Business est,3,2020,Mar-2020,2020-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,For a beginner or those who want to refresh knowledge - a very good course. ,By Андрей С,2020-09-17,5.0,12,Business est,9,2020,Sep-2020,2020-09,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,The last task just destroyed me with your dates parceling. ++ 4/5 ,By Ржевский Н М,2019-08-30,5.0,9,Business est,8,2019,Aug-2019,2019-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Super course, from the first lessons captures. Very interesting. Thanks. ",By Rudin A,2017-06-06,5.0,10,Business est,6,2017,Jun-2017,2017-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course, its focus is especially useful. ",By Tarasov A V,2020-04-27,5.0,8,Business est,4,2020,Apr-2020,2020-04,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Almost everything liked, I would put 9/10 but the stars are only five :) ",By Георгий М,2017-08-29,5.0,12,Business est,8,2017,Aug-2017,2017-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Very helpful, helps to streamline knowledge and fill the gaps. ",By Danila K,2020-02-02,5.0,8,Business est,2,2020,Feb-2020,2020-02,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course. The material is dosed and also checked. ,By Eugene K,2018-06-07,5.0,9,Business est,6,2018,Jun-2018,2018-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Setting the tasks of blood pressure, and so good yes. I like it) ",By Dmitry B ,2017-12-12,5.0,10,Business est,12,2017,Dec-2017,2017-12,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course! Good outline material, interesting tasks! ",By Lev P,2020-05-14,5.0,7,Business est,5,2020,May-2020,2020-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Laconic outline of material. I liked everything. Thanks! ,By Васьковский А С,2020-03-04,5.0,8,Business est,3,2020,Mar-2020,2020-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,I liked it all very much! Please look more likely to the forum! ,By Постнов А С,2018-11-13,5.0,9,Business est,11,2018,Nov-2018,2018-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Thank you very much for the course! Very interesting tasks! I recommend! ,By Ivan G,2017-10-17,5.0,7,Business est,10,2017,Oct-2017,2017-10,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Good course for primary familiarization with programming) ,By Репин Е,2017-08-05,5.0,7,Business est,8,2017,Aug-2017,2017-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Very pontle, affordable and at the same time quite complicated. ",By Rabeev D,2020-06-14,5.0,7,Business est,6,2020,Jun-2020,2020-06,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course! Especially pleased a large number of tasks! ,By Иванов М Д,2020-03-20,5.0,7,Business est,3,2020,Mar-2020,2020-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Everything is fine, but some descriptions of tasks are better to correct. ",By Daniel,2019-08-22,5.0,8,Business est,8,2019,Aug-2019,2019-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course! Thank you so much that you create it !! ,By Фомин П А,2019-08-22,5.0,7,Business est,8,2019,Aug-2019,2019-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Not easy (for beginner), but useful and qualitative course. ",By Stanislav O,2017-08-22,5.0,8,Business est,8,2017,Aug-2017,2017-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The final task was nerves, but who is easy now? ",By Evgeny,2020-09-20,5.0,8,Business est,9,2020,Sep-2020,2020-09,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"An interesting course, quickly allows you to study important things!) ",By Ващук М П,2019-11-24,5.0,7,Business est,11,2019,Nov-2019,2019-11,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course! Qualitative, informative, interesting. ",By Aleksandr A,2019-01-08,5.0,5,Business est,1,2019,Jan-2019,2019-01,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Milestone is just a sweetie, more such tasks) ",By Martynov E E,2020-04-18,5.0,8,Business est,4,2020,Apr-2020,2020-04,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Excellent course, great teachers! I come again :) ",By Dan O,2018-02-01,5.0,7,Business est,2,2018,Feb-2018,2018-02,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Wonderful course! It was hard and interesting) ,By Богданов И П,2020-03-03,5.0,7,Business est,3,2020,Mar-2020,2020-03,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Good course for beginners with affordable material ,By Вильгельм А Р,2019-10-27,5.0,7,Business est,10,2019,Oct-2019,2019-10,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"Very high-quality course, good material feed ",By Кротов А Ю,2020-08-30,5.0,6,Business est,8,2020,Aug-2020,2020-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Good program. I hate the last task) ,By Mikhail R,2017-08-06,5.0,5,Business est,8,2017,Aug-2017,2017-08,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,The course is very cool! Many thanks to the authors! ,By Aleksandr M ,2018-05-06,5.0,6,Business est,5,2018,May-2018,2018-05,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,"The course is excellent, looking forward to the continuation. ",By Vladimir Y,2017-12-08,5.0,6,Business est,12,2017,Dec-2017,2017-12,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Very nice course to start learning C ++ ,By Ислам М Г,2020-07-23,5.0,7,Business est,7,2020,Jul-2020,2020-07,,ru
Основы разработки на C++: белый пояс,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/c-plus-plus-white,c-plus-plus-white,Excellent course! Great that a lot of practice! ,By Козырев О В,2020-06-15,5.0,6,Business est,6,2020,Jun-2020,2020-06,,ru
