name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,reviews split,language
Chinese for Beginners,Peking University,https://www.coursera.org/learn/learn-chinese,learn-chinese,Thank you very much for the course. ,By Тахмина Ж К,2020-09-19,5.0,5,University,9,2020,Sep-2020,2020-09,,ru
Grammar and Punctuation,"University of California, Irvine",https://www.coursera.org/learn/grammar-punctuation,grammar-punctuation,"Very interesting course, which allows you to master all the necessary skills of competent punctuation and use of times in a very affordable form. ",By Morozov V,2016-08-20,5.0,18,University,8,2016,Aug-2016,2016-08,,ru
Grammar and Punctuation,"University of California, Irvine",https://www.coursera.org/learn/grammar-punctuation,grammar-punctuation,"In this course, I studied in detail grammar and punctuation. Video tutorials were very clear and useful. Thanks to all teachers. ",By Shokirova N I q,2020-08-23,5.0,18,University,8,2020,Aug-2020,2020-08,,ru
Grammar and Punctuation,"University of California, Irvine",https://www.coursera.org/learn/grammar-punctuation,grammar-punctuation,I really liked and I learned a lot of new things)) ,By Kaltaeva A,2020-05-16,5.0,9,University,5,2020,May-2020,2020-05,,ru
Grammar and Punctuation,"University of California, Irvine",https://www.coursera.org/learn/grammar-punctuation,grammar-punctuation,"Very cool and interesting, thank you very much ",By Kokesh O K,2020-06-08,5.0,9,University,6,2020,Jun-2020,2020-06,,ru
Grammar and Punctuation,"University of California, Irvine",https://www.coursera.org/learn/grammar-punctuation,grammar-punctuation,"Simple and understandable, thank you) ",By Kolesova V,2016-09-23,5.0,4,University,9,2016,Sep-2016,2016-09,,ru
Introduction to Dental Medicine,University of Pennsylvania,https://www.coursera.org/learn/dental-medicine-penn,dental-medicine-penn,"It is not clear to whom the course is oriented. For professionals, refresh knowledge (then why all themes are not covered, sections, briefly all groups of diseases?), Or for patients to get acquainted (then why in detail about histology, the stages of the survey, the lack of recommendations and the list of symptoms of each considered pathology). Some pictures of poor quality seem to photograph twenty years ago. Some topics are very detailed, some are not covered at all. ",By Конева К ,2020-05-17,3.0,58,University,5,2020,May-2020,2020-05,,ru
Supply Chain Logistics,Rutgers the State University of New Jersey,https://www.coursera.org/learn/supply-chain-logistics,supply-chain-logistics,Good course. Very generalized nevertheless very pleasant and useful. ,By Roman B,2020-04-23,5.0,11,University,4,2020,Apr-2020,2020-04,,ru
Creative Writing: The Craft of Plot,Wesleyan University,https://www.coursera.org/learn/craft-of-plot,craft-of-plot,I got new knowledge and skills! And also I liked creative tasks! ,By Masha G,2020-03-18,5.0,12,University,3,2020,Mar-2020,2020-03,,ru
Astronomy: Exploring Time and Space,University of Arizona,https://www.coursera.org/learn/astro,astro,"Very inspirational and dizzying course! Thank you very much, this is anthem to mankind. Everyone should know what Chris Ipiens says! ",By Новосёлова Л,2017-07-28,5.0,20,University,7,2017,Jul-2017,2017-07,,ru
Oil & Gas Industry Operations and Markets,Duke University,https://www.coursera.org/learn/oilandgas,oilandgas,"A very interesting course, the materials are quite easily mastered. The prerequisite explains everything available. I do not regret that I chose this course. ",By Togzhan K,2017-09-13,5.0,20,University,9,2017,Sep-2017,2017-09,,ru
Oil & Gas Industry Operations and Markets,Duke University,https://www.coursera.org/learn/oilandgas,oilandgas,Very affordable and useful material. ,By Полегешко В А,2020-09-30,5.0,6,University,9,2020,Sep-2020,2020-09,,ru
Oil & Gas Industry Operations and Markets,Duke University,https://www.coursera.org/learn/oilandgas,oilandgas,Very understandable and fast course ,By Тарасевич В А ,2020-05-01,5.0,5,University,5,2020,May-2020,2020-05,,ru
Design Thinking for Innovation,University of Virginia,https://www.coursera.org/learn/uva-darden-design-thinking-innovation,uva-darden-design-thinking-innovation,I put 3 only because I can not complete it. ,By Laurova A,2019-03-07,2.0,9,University,3,2019,Mar-2019,2019-03,,ru
Learn to Program: The Fundamentals,University of Toronto,https://www.coursera.org/learn/learn-to-program,learn-to-program,"Thank you so much for such a detailed, interesting course. This is what you need to be interested in programming. ",By Гребенцова С Д,2019-04-01,5.0,15,University,4,2019,Apr-2019,2019-04,,ru
"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,excel-vba-for-creative-problem-solving-part-1,"Good course, very thoughtful tasks and questions. Each in the result is a detailed explanation. I recommend. ",By Yuliia H,2019-06-30,5.0,15,University,6,2019,Jun-2019,2019-06,,ru
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"I would like to receive a certificate about the passage of the course on E-mail (((sorry that it is not. And so - the course is cognitive, I recommend !!! ",By Колодій А В,2020-04-19,5.0,19,University,4,2020,Apr-2020,2020-04,,ru
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"Excellent course, really liked teachers. At the same time he had a little English. Many thanks! ",By Александр А К,2020-07-13,5.0,11,University,7,2020,Jul-2020,2020-07,,ru
Introduction to Programming with MATLAB,Vanderbilt University,https://www.coursera.org/learn/matlab,matlab,"Complex, but interesting tasks. Very clear lectures. A huge number of examples. The course allows you to make the first steps in programming even those who had previously believed that programming is definitely not for him. ",By Еделева М В,2018-05-21,5.0,29,University,5,2018,May-2018,2018-05,,ru
Introduction to Programming with MATLAB,Vanderbilt University,https://www.coursera.org/learn/matlab,matlab,"Good course, it is a pity that only in English ( ",By Айдель А В,2020-10-01,5.0,7,University,10,2020,Oct-2020,2020-10,,ru
Introduction to Programming with MATLAB,Vanderbilt University,https://www.coursera.org/learn/matlab,matlab,Productively and interesting! ,By Магжанов Т Р,2019-01-21,5.0,4,University,1,2019,Jan-2019,2019-01,,ru
Building Scalable Java Microservices with Spring Boot and Spring Cloud,Google Cloud,https://www.coursera.org/learn/google-cloud-java-spring,google-cloud-java-spring,Excellent course but preferably more theory ,By Янчук Д В,2020-04-12,5.0,6,Business est,4,2020,Apr-2020,2020-04,,ru
Java Programming: Solving Problems with Software,Duke University,https://www.coursera.org/learn/java-programming,java-programming,"Everything is fine, but in the second week it is unclearly formulated the task, because of the loss of the pile of time) ",By Шмелев К А,2018-11-14,4.0,13,University,11,2018,Nov-2018,2018-11,,ru
Java Programming: Solving Problems with Software,Duke University,https://www.coursera.org/learn/java-programming,java-programming,"I liked the course, everything is clear and explained in detail. Really liked practical tasks! ",By Тюрина В,2019-08-09,5.0,11,University,8,2019,Aug-2019,2019-08,,ru
Inspiring and Motivating Individuals,University of Michigan,https://www.coursera.org/learn/motivate-people-teams,motivate-people-teams,"The idea is good, but the performance is terrible, there are no specific timing, where they are needed, there is no normal translation. ",By Олег С,2018-04-02,2.0,14,University,4,2018,Apr-2018,2018-04,,ru
Inspiring and Motivating Individuals,University of Michigan,https://www.coursera.org/learn/motivate-people-teams,motivate-people-teams,"Especially 1 and 4 weeks are good, about goals and Fidbek. But the week, where they disassemble the pyramid of Maslov, surprised - they told them there, which there are alternatives and what they were useful. ",By Елена Б,2015-12-12,5.0,28,University,12,2015,Dec-2015,2015-12,,ru
Healing with the Arts,University of Florida,https://www.coursera.org/learn/healing-with-the-arts,healing-with-the-arts,"The course I helped me aware of my inner obstacles and experiences that were blocked by my creative potential. If with the maximum return to approach the proposed material, the results impressed me. Today I see the vector where to go and how to inspire others. I am sincerely grateful to Marie and Mikhala. ",By Lana Z,2020-05-05,5.0,43,University,5,2020,May-2020,2020-05,,ru
People Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-people-analytics,wharton-people-analytics,"Well organized course with interesting material and excellent teachers. Many questions were covered, disassembled on the shelves and are explained. Dop. Material is farewell interesting. Thank you for such an interesting experience! ",By Siraeva G M,2020-02-18,5.0,26,University,2,2020,Feb-2020,2020-02,,ru
What is Social?,Northwestern University,https://www.coursera.org/learn/what-is-social,what-is-social,Useful course. A lot of information that makes thinking and continue the in-depth study of this topic. Information is available available. ,By Torchuk N,2020-08-22,5.0,16,University,8,2020,Aug-2020,2020-08,,ru
What is Social?,Northwestern University,https://www.coursera.org/learn/what-is-social,what-is-social,A wonderful course for those who want to figure out how social networks work and how to develop a personal brand. ,By Alexandra V,2020-06-29,5.0,16,University,6,2020,Jun-2020,2020-06,,ru
UX Design Fundamentals,California Institute of the Arts,https://www.coursera.org/learn/ux-design-fundamentals,ux-design-fundamentals,Normal course. A little tightened as for me. But still interesting and affordable. Everything is understood and in practice it is well applied. ,By Pavlo S V ,2020-05-15,5.0,20,Business est,5,2020,May-2020,2020-05,,ru
Introduction to Classical Music,Yale University,https://www.coursera.org/learn/introclassicalmusic,introclassicalmusic,"Very pleased with the course! An interesting look at Western European music (and art as a whole), an American look. New parallels, new examples. Good, not boring lectures (with subtitles or without), it is a pity that the course has ended. It turns out to continue and recognize the new or repeat the ""old"" together with Yelem. Thank you! ",By Olya M,2017-11-19,5.0,42,University,11,2017,Nov-2017,2017-11,,ru
Introduction to Classical Music,Yale University,https://www.coursera.org/learn/introclassicalmusic,introclassicalmusic,"Personal philosophy, physics and sound physiology. Very informative. Simple English ",By Валентина Г,2019-02-25,5.0,11,University,2,2019,Feb-2019,2019-02,,ru
Mind Control: Managing Your Mental Health During COVID-19,University of Toronto,https://www.coursera.org/learn/manage-health-covid-19,manage-health-covid-19,"The lecturer is certainly charming and says the right and important things, but in his lectures somehow a lot of water in my opinion. ",By Anastasia,2020-07-14,4.0,19,University,7,2020,Jul-2020,2020-07,,ru
Introduction to International Criminal Law,Case Western Reserve University,https://www.coursera.org/learn/international-criminal-law,international-criminal-law,"Very positive lecturer with understandable pronunciation, many interesting cases and analytics of historical events. ",By Сиразиев С Р,2017-11-26,5.0,13,University,11,2017,Nov-2017,2017-11,,ru
Introduction to International Criminal Law,Case Western Reserve University,https://www.coursera.org/learn/international-criminal-law,international-criminal-law,Very interesting course! All disassembled on the shelves !!! ,By Boruleva E D,2020-06-13,5.0,7,University,6,2020,Jun-2020,2020-06,,ru
Politics and Economics of International Energy,Sciences Po,https://www.coursera.org/learn/global-energy,global-energy,"The course was very interesting, I learned a lot of new things. ",By Петухова А Ю,2016-11-20,5.0,7,Business est,11,2016,Nov-2016,2016-11,,ru
Teach English Now! Foundational Principles,Arizona State University,https://www.coursera.org/learn/english-principles,english-principles,"I really liked this course. I really liked our teacher. Available explains, the delivery manner is interesting. I am pleased to finish this course and continue all other courses of specialization. Thanks to the project team for this opportunity! ",By vildanova e,2016-04-10,5.0,32,University,4,2016,Apr-2016,2016-04,,ru
Teach English Now! Foundational Principles,Arizona State University,https://www.coursera.org/learn/english-principles,english-principles,This course is perfectly organized in order to understand the basis of teaching English. The creators of the courses have tried that the material is perceived interesting. I recommend! ,By Лозовая С С,2020-08-25,5.0,21,University,8,2020,Aug-2020,2020-08,,ru
Teach English Now! Foundational Principles,Arizona State University,https://www.coursera.org/learn/english-principles,english-principles,"I liked the content of the course. The information is described available, part of the prevention of professional burnout is particularly important. ",By Ткаченко Ю В,2020-05-23,5.0,18,University,5,2020,May-2020,2020-05,,ru
Teach English Now! Foundational Principles,Arizona State University,https://www.coursera.org/learn/english-principles,english-principles,"I want to thank the course teachers for the knowledge gained, for positive and motivation! ",By Stash Z,2020-04-29,5.0,11,University,4,2020,Apr-2020,2020-04,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,"There are many shortcomings in subtitles and in the slides themselves. Someone uses theta, someone about the big, the subtitles are terrible, the translation is completely non-one. ",By Max K,2017-04-09,3.0,24,University,4,2017,Apr-2017,2017-04,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,"Liked tasks and illuminated topics. For working people, the schedule is very tough. I want to have time to solve all the tasks, but it is not enough common time due to day load. ",By Andrey G,2016-09-11,4.0,25,University,9,2016,Sep-2016,2016-09,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,"A little easy for an advanced programmer, but in general the course is very interesting, I learned a lot. ",By Alexander T,2016-04-19,4.0,12,University,4,2016,Apr-2016,2016-04,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,Practical tasks seemed much more complex compared to what is explained in the lecture. ,By Seman B,2017-11-24,5.0,14,University,11,2017,Nov-2017,2017-11,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,"Very useful basic course on algorithms. Explained available, good training tasks. ",By Золотухина А С,2019-03-04,5.0,11,University,3,2019,Mar-2019,2019-03,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,I learned a lot of new things for myself. The course is well thought out and worked. Many thanks to the authors! ,By Gregory A N,2018-06-24,5.0,13,University,6,2018,Jun-2018,2018-06,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,One of the best courses on the algorithms that I have ever passed! ,By Кашин Г Д,2020-03-21,5.0,10,University,3,2020,Mar-2020,2020-03,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,"Available, simple, understandable. Thanks for 7 free days. ",By Варченко Д Ю ,2020-06-07,5.0,9,University,6,2020,Jun-2020,2020-06,,ru
Algorithmic Toolbox,University of California San Diego,https://www.coursera.org/learn/algorithmic-toolbox,algorithmic-toolbox,Excellent course for beginners! ,By Куликова А Г,2016-10-07,5.0,4,University,10,2016,Oct-2016,2016-10,,ru
Anatomy: Musculoskeletal and Integumentary Systems,University of Michigan,https://www.coursera.org/learn/anatomy403-1x,anatomy403-1x,"The course is very clear !!! Everything is available outlined, excellent test tasks !!! ",By Danilina L,2020-08-22,5.0,9,University,8,2020,Aug-2020,2020-08,,ru
English for Business and Entrepreneurship,University of Pennsylvania,https://www.coursera.org/learn/business,business,"The course gave practical skills to draw up a simplified model of a business plan, understanding the role of an entrepreneur, and helped in drawing up 60 - 90 second speeches ",By Yuliya C,2019-10-16,5.0,24,University,10,2019,Oct-2019,2019-10,,ru
Data-driven Decision Making,PwC,https://www.coursera.org/learn/decision-making,decision-making,"A good review course, Russian-language will be pleased to tighten the necessary English terminology in the scope of analysis. It gives an understanding of the applied need for business analytics. ",By Yuliia H,2019-05-05,5.0,21,Business est,5,2019,May-2019,2019-05,,ru
Understanding Einstein: The Special Theory of Relativity,Stanford University,https://www.coursera.org/learn/einstein-relativity,einstein-relativity,"Excellent course! I am very floating in physics and geometry, but, putting efforts, was able to master and understand every lesson :) ",By Taya P,2020-04-09,5.0,20,University,4,2020,Apr-2020,2020-04,,ru
Kotlin for Java Developers,JetBrains,https://www.coursera.org/learn/kotlin-for-java-developers,kotlin-for-java-developers,"The course is wonderful, however, as it seemed to me, many things quickly pass quite quickly and not quite in order, as it would be optimal. In any case, I do not regret at all that I listened to this course. ",By Samoylov A,2020-05-29,4.0,31,Business est,5,2020,May-2020,2020-05,,ru
Kotlin for Java Developers,JetBrains,https://www.coursera.org/learn/kotlin-for-java-developers,kotlin-for-java-developers,"Because This is my first course and nothing to compare with, I put 5. In general, quite well. ",By Беляков Л А,2019-09-08,5.0,17,Business est,9,2019,Sep-2019,2019-09,,ru
Kotlin for Java Developers,JetBrains,https://www.coursera.org/learn/kotlin-for-java-developers,kotlin-for-java-developers,Very good introductory course on Kotlin ,By Васильев А А,2019-10-01,5.0,6,Business est,10,2019,Oct-2019,2019-10,,ru
Introduction to Git and GitHub,Google,https://www.coursera.org/learn/introduction-git-github,introduction-git-github,Excellent interactive laboratory work! ,By Задойный А,2020-07-16,5.0,4,Business est,7,2020,Jul-2020,2020-07,,ru
The Addicted Brain,Emory University,https://www.coursera.org/learn/addiction-and-the-brain,addiction-and-the-brain,It would be nice if the story was faster and a little more deeply. ,By Vladimir C,2015-10-02,5.0,14,University,10,2015,Oct-2015,2015-10,,ru
Nutrition and Lifestyle in Pregnancy,Ludwig-Maximilians-Universität München (LMU),https://www.coursera.org/learn/nutrition-pregnancy,nutrition-pregnancy,Excellent course !!! All you need on this topic! Thanks!!! ,By Kseniya B,2018-04-19,5.0,9,Business est,4,2018,Apr-2018,2018-04,,ru
Budgeting and Scheduling Projects,"University of California, Irvine",https://www.coursera.org/learn/schedule-projects,schedule-projects,"Very useful course. I would like in Russian, but even it was very helpful. Structured his knowledge. ",By Onkov V V,2020-04-13,5.0,17,University,4,2020,Apr-2020,2020-04,,ru
Machine Learning for Business Professionals,Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,machine-learning-business-professionals,There are some inconsistencies between the description and the real interface in the activities. Otherwise - everything is fine. ,By Irina Z,2019-07-24,5.0,15,Business est,7,2019,Jul-2019,2019-07,,ru
The Art of Music Production,Berklee College of Music,https://www.coursera.org/learn/producing-music,producing-music,"Very informative, exciting and useful course. ",By Коля Л,2017-07-31,5.0,6,Business est,7,2017,Jul-2017,2017-07,,ru
Biohacking Your Brain's Health,Emory University,https://www.coursera.org/learn/biohacking-your-brains-health,biohacking-your-brains-health,Very good course! A lot of useful. ,By Шакира М,2019-12-17,5.0,6,University,12,2019,Dec-2019,2019-12,,ru
Understanding International Relations Theory,National Research University Higher School of Economics,https://www.coursera.org/learn/international-relations-theory,international-relations-theory,"Very good structure, interesting and informative course, but, unfortunately, the provision of the English level does not allow to put the highest score for the course ",By Ksenia D,2019-10-15,4.0,22,University,10,2019,Oct-2019,2019-10,,ru
Greening the Economy: Sustainable Cities,Lund University,https://www.coursera.org/learn/gte-sustainable-cities,gte-sustainable-cities,I thank everyone who was at the head of the creation of this course. He helped me a lot and taught a lot. THANKS! ,By Matsiuk V,2020-04-30,5.0,18,University,4,2020,Apr-2020,2020-04,,ru
Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,McMaster University,https://www.coursera.org/learn/mindshift,mindshift,"The course is perfectly structured, practical, but at the same time the materials of the previous course repeats. ",By Екатерина А М,2019-09-04,5.0,14,University,9,2019,Sep-2019,2019-09,,ru
Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,McMaster University,https://www.coursera.org/learn/mindshift,mindshift,Thanks a lot! Excellent course! ,By Ivan K,2020-01-05,5.0,4,University,1,2020,Jan-2020,2020-01,,ru
"Social Norms, Social Change I",Unicef,https://www.coursera.org/learn/norms,norms,Cool and useful course! Available language explained key topics. ,By Малышева Е В,2018-06-27,5.0,9,Business est,6,2018,Jun-2018,2018-06,,ru
Business Writing,University of Colorado Boulder,https://www.coursera.org/learn/writing-for-business,writing-for-business,Very informative and understandable! ,By Таранова Е В,2018-10-16,5.0,4,University,10,2018,Oct-2018,2018-10,,ru
English for Journalism,University of Pennsylvania,https://www.coursera.org/learn/journalism,journalism,"Useful course in theoretical plan, repeat grammar, find out a lot of new information about journalism as a whole, you replenish the vocabulary. Tasks are interesting. I advise this course! ",By Игнатова А С ,2019-03-18,5.0,23,University,3,2019,Mar-2019,2019-03,,ru
How Things Work: An Introduction to Physics,University of Virginia,https://www.coursera.org/learn/how-things-work,how-things-work,"Unfortunately, it was not able to enjoy the course to fully because of his some incommodation in the context of my education. Even if it is marked as a ""advanced level"", it still cost a little more familiar with the proposed material and understand that it was all already heard more than once and not even two. But sometimes the repetition is also a good thing. I think that for a 9-10 class schoolboy, which only first meets the classical mechanics, the course will be extremely useful and interesting. Either for students of the first technical courses (well, generally speaking, any) universities that they want to talk more about the essence of things than about integration. Also warned by the people hoping for Russian subtitles - they are good only on the first two videos, and then go to dig in the ""raccoon"", so I had to go to the English version. ",By Александрова А Н,2019-11-10,4.0,125,University,11,2019,Nov-2019,2019-11,,ru
Разработка веб-сервисов на Go - основы языка,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,"There are no questions to the level of possession of the material of the teacher, but the filing form ... ",By Oleg B,2018-10-29,2.0,11,Business est,10,2018,Oct-2018,2018-10,,ru
Разработка веб-сервисов на Go - основы языка,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,"Of course, in such a short time to file so much non-trivial material is very difficult. But: annoying typos, a hurrying Russian language. Some unnecessary slang (""... For this, drowned demons are used"" - one of the ""pearls""), without which one could do it or replace more generally accepted and academic terminology. Plus, the tasks are not all directly related to the go. One of the latter, when it was necessary to optimize the code, it is quite trivial, and rather aimed into common sense than on go directly. Or the first task about the tree files - where is it, again, again? The only thing that liked is the chain processing. As noted, the course is really missing academity. Compare with the same C ++ course from Yandex - the language there is clearly Russian, and the words suitable are always located. It is clear that the course was built by Wiki-Style, and I am quite solidary with the approach, when all the load should go on the shoulders of the student - such is life, the teacher does not need it all, he already knows - but the course is clearly possible Improve in the above directions. ",By Serikzhan K,2020-04-21,2.0,162,Business est,4,2020,Apr-2020,2020-04,,ru
Разработка веб-сервисов на Go - основы языка,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,"I like the tasks, but as a teacher gives the material - no. Firstly, it says very slowly, it often wonders and ecates, the material is not propheted. Secondly, when the code is shown, and the result of its work is already without this code, it is very difficult to understand it. You need to constantly wind the video there here. I understand that the code is in the materials, but I do not have 27 inches to open several windows at the same time. Thirdly, it happens that it uses the name of some things that does not explain in any way. It is necessary to guess. As of all this. Lectures are very difficult to perceive and understand. After lectures, it is necessary to google very long. The situation is right as with most teachers in universities, which is not very pleased. ",By Алексей Г,2020-04-16,3.0,105,Business est,4,2020,Apr-2020,2020-04,,ru
Разработка веб-сервисов на Go - основы языка,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,"A selection of materials for self-study is very good. Tasks are complex, make you think. Above lectures should work yet. ",By Малиновский Д Е,2019-07-26,3.0,16,Business est,7,2019,Jul-2019,2019-07,,ru
Разработка веб-сервисов на Go - основы языка,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,"Course interesting. Materials are useful. But the work of the grader is terrible - it does not give any additional information about the error for the program, which is locally executed, it seems, as it should, has 100% coverage with tests, but does not pass in the grader. Lectures will not listen to the lecture, but to read them in the form of text, because the lectures are clearly not rehearsed and they sound not very. And even time estimates on homework and lectures seem a bit strange. If you plan to seriously engage in lessons and at least minimal additional reading, multiply the deadlines at least 1.5 ",By Vitaly S,2019-07-19,3.0,84,Business est,7,2019,Jul-2019,2019-07,,ru
Разработка веб-сервисов на Go - основы языка,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,Tasks are interesting. The task acceptance system is inconvenient: unnecessary restrictions on the number of packages of solutions and the lack of understandable messages about the compilation error. ,By Maxim B,2019-08-28,3.0,19,Business est,8,2019,Aug-2019,2019-08,,ru
