name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,reviews split,language
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"I liked the course, but without a spoon, I did not cost. In my opinion, personal opinion, the theory is very small, and even what is, it would be possible to disassemble a little more: Ideally, it would be that the abstract at the end of each week was not just the stenograph of video lectures, but more detailed. This is especially true of the section of statistics and probability theory. Well, I would like more tasks in tests, good and different, and then training tests for 2-3 questions it is even somehow not funny. ",By Ivan M,2017-06-26,5.0,75,Business est,6,2017,Jun-2017,2017-06,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is good, the material is subject to an affordable language. Of course, I would like more theoretical material, was filed in specific examples. A couple of times I had to look for ways to solve. But in general, for me, for me, for a person, the first seen Python and forgetting everything has already been studied at the university, the material for tasks was enough by 97%. Python lacks references to Russian-speaking documentation or more detailed examples and descriptions of functions. ",By Alex K,2016-03-08,5.0,64,Business est,3,2016,Mar-2016,2016-03,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"A difficult course for me, although the initial, mathematics was long ago, and many sections that are required and there was no, but now I understand what you need to move on. Tasks - just fire! Especially the last! :) I passed the last moment, I thought that I would not have time to check, but everything went out! Thanks to all! It was cool! Now the course on statistics, the theormist and combinatorics and back to the second course of specialization! :) Very, very, very, cool course! :) ",By Sergey P,2017-10-23,5.0,66,Business est,10,2017,Oct-2017,2017-10,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Extremely pleasant introductory course. We would like more examples that correlate theoretical basis with practice, with the exception of this did not find any drawbacks. Obviously, the course is oriented or on having at least the initial level of mathematical training and basic programming skills, or on people who are ready to dedicate several evenings for self-study. Personally, I did not arise any difficulties when the course passing. ",By Bulygin A A,2018-02-02,5.0,56,Business est,2,2018,Feb-2018,2018-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course allowed to return to restore the necessary knowledge from the university, re-rethink them with the understanding of the real need for these knowledge in our lives. In the process of learning, for me there was a number of insights regarding the use of higher mathematics in our lives. It can be seen that each teacher adores his subject. Courses are truly immersed in a fascinating world of data analysis. Thanks to everyone who is involved in creating these courses! ",By Денисов М В,2020-04-08,5.0,58,Business est,4,2020,Apr-2020,2020-04,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is very good for a start. Of course there are not very pleasant moments, for example, in some tasks, it is generally incomprehensible to what to do, but over time you understand. The course is really going over the week. A very good mathematical base (though the names of the theorems that are used in the video are not reported), even learned something new for themselves (we did not read matrix decompositions on linear algebra). In general, very satisfied with the course. I advise everyone ",By Шевченко Н Р,2017-08-07,5.0,62,Business est,8,2017,Aug-2017,2017-08,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Super course! I am from physytech, the 3rd rate, so for me the new thing was fundamentally not very much, but repeated a lot of old, structured knowledge. Although the difficulties were (mainly at the 4th week). A tasks came uneasy, but if you sit, figure out, everything turns out! The material is explained very intelligibly. I hope to continue the study of specialization on. Many thanks to the creators of the course! ",By Даниил Д Е,2019-03-25,5.0,55,Business est,3,2019,Mar-2019,2019-03,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Excellent course! It helps to remember the necessary mathematics and gives the necessary minimal skills to work with Python. Teachers are told very interesting and mischievously. Test tasks are selected very well, help to control that you understood everything correctly. Tasks for programming and evaluating the work of fellow students are quite applied and creative. I definitely recommend this course! ",By Alexander K,2018-02-11,5.0,48,Business est,2,2018,Feb-2018,2018-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is what is needed for the beginning. I really like that the volume course is divided into several. This is very competent. I have passed this course on another one famous platform for neural networks and I did not like it and I did not master it, honestly , because there was everything quickly, without details. There is not so. Thank you by the entire course of the course! Getting learning on the marked data. ",By Gusсhchin A,2018-05-03,5.0,58,Business est,5,2018,May-2018,2018-05,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"An excellent initial course, which, though galloping in Europe, is refreshing all the basic mathematical sections necessary for further work with machine learning and data output. The only deficiency is quite heavy to assimilate the 4th week, who has many statistical metrics literally in 10 minutes but if you sit on the tasks - everything becomes in place ",By Vladyslav C,2016-02-18,5.0,54,Business est,2,2016,Feb-2016,2016-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Interesting course. Extremely complex things are told quickly and in most cases it is clear. But compression is also a minus. Some very complex definitions and formulas are pipelized more detailed parsing (relating to optimization, decomposition of matrices and probability theory). I think that if a course is more detailed, then the total lecturation time will increase no more than 30 minutes. ",By Vasily,2016-02-27,5.0,55,Business est,2,2016,Feb-2016,2016-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Very interesting course! I will say directly - it was not easy, but the material was so much so that it was stuck with solutions of tasks far over midnight. I changed the session, but I defeated him. I'm happy! Fascinated statistics. I never thought that such seemed to be a dull item so excitingly to present. Thank you very much organizers and teachers! Keep it up! I went to the second course.) ",By Пищулина С В,2016-09-07,5.0,53,Business est,9,2016,Sep-2016,2016-09,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"This course is considered to be introduced into a specialty, and it seems to me that it fully fulfills its task. Indeed, mathematics as such is not very much, but what needs to be explained very intelligibly; Programming on Python also liked. After this course, I had a feeling that I would like to continue to do and move on to the following courses! ",By Максим Е Д,2017-06-14,5.0,51,Business est,6,2017,Jun-2017,2017-06,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Add a comment to the code that is given to self-study, or at least insert references to the technical documentation. Otherwise, it often arises simply comedy. When you start learning what you give in lessons or write in the code you use the data of other training courses (free by the way) to understand what is taught at a paid course :) ",By Александр Б,2018-09-25,5.0,49,Business est,9,2018,Sep-2018,2018-09,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is cool! It is very interesting and clearly described about Python, the main mathematics, theory of probability. I did not suspect that I can make this material so good and deeply assimilate. Especially liked the lessons about the theory of probability and mat. statistics. Practical tasks are very interesting! I am pleased to turn to the next course in specialization :) ",By Polina,2018-02-15,5.0,45,Business est,2,2018,Feb-2018,2018-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Much better and thorough than expected. It must be recognized that among courses in Russian analogs are difficult to find (if at all possible). Theoretical knowledge obtained in this course will become a solid base for the entire further specialization, which, in turn, do not doubt, will open the doors to the wonderful world of machine learning! ",By Петухов А В,2019-11-07,5.0,46,Business est,11,2019,Nov-2019,2019-11,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Thanks to teachers and the whole of their team for the work done! This course is what is needed to enter the mathematics and programming environment. He helped me understand where and how to apply the highest mathematics, remember the forgotten. I always thought that the programming was something very complicated and terrible, but it turned out to be everything you can learn. ",By Lidiia C,2017-03-08,5.0,52,Business est,3,2017,Mar-2017,2017-03,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Very good start, allowed much to remember and systematize. If there is an understanding of the mat. Analysis, linear algebra and statistics, it can be safely taken for the course, if not, then it is better to purchase somewhere before starting. The team who worked on the course wants to say words of gratitude and wishes not to reduce the bar in the future. ",By Alexey S,2016-03-08,5.0,47,Business est,3,2016,Mar-2016,2016-03,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is great. The best that I was able to find in RuNet. Mathematics is given at the level of a good technical university. (I assume that at the MFT level). Some tasks seemed quite complicated to me, but at the same time they are very interesting and memorable. You can say with your charisma. In general, the reference course. I am delighted. ",By Денис К,2018-12-27,5.0,48,Business est,12,2018,Dec-2018,2018-12,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Thanks MFTI and Yandex for such a course! Everything is very clear and milking. Many tasks can be immediately applied to ""practice"", for example, the ""Comparison of Proposals"" task is easy to convert to the task of finding ""duplicates pictures of pictures"". This is a small start for a big way to machine learning and data analysis. Keep it up ",By Andryuschenko A,2016-09-30,5.0,47,Business est,9,2016,Sep-2016,2016-09,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"For 4 weeks, the course gives an understanding, why did you study mathematics at school and university is very cool. In each course of the course there are applied tasks, the result of which is interesting in itself. Perhaps it is worth adding more applied tasks to task about the CPT. In general, the course is excellent, thank you very much Yandex and MFTI! ",By Andrii K,2018-02-19,5.0,50,Business est,2,2018,Feb-2018,2018-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Many thanks for the course !!! Very pleasant presentation of the material! Tests helped to identify gaps. I really liked the tasks - a lot of discoveries - for example, that the function can be brought to a polynomial. I liked it to make sure of the loyalty of the CPT! ""Cat theme"" liked the fact that it is similar to the real tasks of data analysis. ",By Климкович А С,2019-11-22,5.0,43,Business est,11,2019,Nov-2019,2019-11,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The textbooks did not have to be folded. It was very pleasant to solve problems, the complexity is optimal. I pleased that many tips for solving, compared to other many courses, did not create a feeling of hopelessness. Lecturers are very pleasant. Perhaps I would like more mathematics, but this is aware not stated. ",By Xenia F,2018-06-22,5.0,42,Business est,6,2018,Jun-2018,2018-06,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Good fast course for operational immersion in basic concepts for data analysis and basic python. I would like more mathematics, especially on the topics of the fourth week (I would ideally stretch it for two weeks), but for the start - quite. Explain clearly, the tasks are not complicated, but not simple. ",By Irina V,2017-06-26,5.0,49,Business est,6,2017,Jun-2017,2017-06,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is excellent and fully complies with the description. You can see the reviews where they say that I had to google a lot to go through tasks. It is not true. It was just necessary to look more attentively lectures and solving tasks to have a goal of gaining knowledge, and not just to buy obvious answers. ",By Natalia P,2016-03-22,5.0,41,Business est,3,2016,Mar-2016,2016-03,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Thanks for the course! Very, very much. Mathematics is certainly very little, but the information that is given on the course awakens interest in a deeper study / repetition of the relevant course of algebra and statistics. Thanks for examples of applying knowledge in work and for interesting tasks. ",By Olga I,2017-07-11,5.0,40,Business est,7,2017,Jul-2017,2017-07,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"I really liked it. True, it was necessary to successfully pass the tasks in parallel to study several more courses related to statistics and mathematics. Since there is a lot of useful information and it fit into such a volume in a very compressed form, which I did not have enough. ",By Anton S,2016-09-28,5.0,43,Business est,9,2016,Sep-2016,2016-09,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"I liked that the course gives basic mathematics skills that will develop in subsequent courses. Knowledge system, there is an understanding how then they will be used in machine learning. Many thanks! Special thanks for the quality of materials and homework! ",By Anna T,2020-02-27,5.0,36,Business est,2,2020,Feb-2020,2020-02,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"An excellent course, wonderful teachers, everyone was explained very cool. I am the student of the 4th course of applied mathematics, and at the same time learned a lot of new things, for example, I did not know that matrix decompositions are used for machine learning, which is undoubtedly very interesting. ",By Vladislav P,2017-10-05,5.0,37,Business est,10,2017,Oct-2017,2017-10,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Real knowledge has been obtained, this is the most valuable. I had to work for a long time on independent tasks. But thanks to this, the flow of information and has become knowledge that will be remembered for a long time and which can be applied in professional activities. Thanks! ",By Bytachevskiy E A,2020-07-07,5.0,33,Business est,7,2020,Jul-2020,2020-07,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Course authors strongly donated evidence of various statements in their video, but in return we got excellent practical tasks, thanks to which you have to move the brains. In general, everything is cool, tasks are interesting, let's see what will happen next :) ",By Ilya M,2020-07-03,5.0,34,Business est,7,2020,Jul-2020,2020-07,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Write laptops in ranktime is much better for students than just throw out: explanations to each function are added / refreshing knowledge in python + lining algorithm. If there is such an opportunity, please make a video with writing & commenting code. ",By Виктор К Б,2018-11-18,5.0,33,Business est,11,2018,Nov-2018,2018-11,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"All super! The material is not deemed deep - this is the coolest! There is no feeling of apathy, from awareness of how much you do not understand. After receiving superficial and applied knowledge from video tracks, you can deepen into many aspects yourself. Thank you! ",By Новиков М А,2020-01-28,5.0,37,Business est,1,2020,Jan-2020,2020-01,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"CODE CODE NAME ""REMEMBER ALL!""  It's great that the Russian-speaking course appeared! 4-5 hours a week, of course, very optimistic estimate - but add. Sources investigated with pleasure, and thanks to Deedlines held themselves within :)  Thanks! ",By Elena F,2016-06-23,5.0,37,Business est,6,2016,Jun-2016,2016-06,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Wonderful introductory course! I liked the way of presentation, neat abstracts and interesting tasks that help deeper to understand the material. I remembered something forgotten from mathematics, practiced on Python, you can move on according to specialization! ",By Pavel P,2018-10-09,5.0,29,Business est,10,2018,Oct-2018,2018-10,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Excellent course. Interesting practical tasks (it is a pity that there is little), clarified and streamlined some things for myself. A small basic preparation is required for a comfortable passage of the course, but it is possible without it - there is enough methodical materials. ",By Andrii D,2017-12-29,5.0,36,Business est,12,2017,Dec-2017,2017-12,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"In the course they are simply talking about difficult, help to remember what I forgot, or know the new one. It's great that it immediately becomes clear how in practice you can apply the knowledge gained. Excellent preparatory step for the development of specialization. ",By Латыпова П,2017-06-29,5.0,33,Business est,6,2017,Jun-2017,2017-06,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Very interesting course! True, the material and examples that they tell in the lectures are not enough and would like to link to Durga sources where you can learn a matrial with examples in more detail. Nevertheless, I liked the course! ",By Andrey,2017-07-03,5.0,37,Business est,7,2017,Jul-2017,2017-07,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is well structured, teachers perfectly convey the material to the listener. Practical tasks, in my opinion, it was possible to do more and a little more difficult. In general, the course liked and there was an interest and the desire to go through the entire specialization. ",By Митягин К С,2016-04-05,5.0,34,Business est,4,2016,Apr-2016,2016-04,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course is very interesting and useful to everyone who wants to get an idea of working with data. It is desirable for development, but not necessarily, to have an idea of the basics of programming, mathematical analysis and probability theory. ",By Габсатаров Ю В,2019-01-15,5.0,31,Business est,1,2019,Jan-2019,2019-01,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,A well-structured course has an optimal ratio of the volume of the outlined material to the volume of knowledge necessary for familiarization with the theme and primary development. It gives in good proportion the necessary theory and practical skills. ,By Юрасик Г А,2019-03-19,5.0,30,Business est,3,2019,Mar-2019,2019-03,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Excellent course! Allows you to get the most basic knowledge of mathematics and programming for further learning. For a person, at least a little knowledgeable python and mathematics, it is quite realistic to master the course, but difficulties may meet ",By Yanovskiy A O,2020-07-09,5.0,29,Business est,7,2020,Jul-2020,2020-07,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"A perfectly formed course, gradually introducing a person in the beautiful and amazing world of machine learning. Perhaps the only minus is very small activity in the discussions of tasks and lectures, I liked everything else. ",By Roman Y,2016-09-03,5.0,29,Business est,9,2016,Sep-2016,2016-09,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course liked, guides the theoretical part of the data analysis. Perhaps at the initial level of the mathematical apparatus will be enough, but for serious things it will definitely need to be developed further. ",By Sybyl A,2019-01-28,5.0,29,Business est,1,2019,Jan-2019,2019-01,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Excellent course, good material feed. The solid partition seemed quite complicated. Whether he is like this itself, whether it is worth a little otherwise structuring the material. Perhaps you need more examples and solutions. ",By Ponomarev D,2016-04-03,5.0,30,Business est,4,2016,Apr-2016,2016-04,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"Liked abstracts, video tracks, tasks. From jambs: a clearly understated estimated video viewing time, performing tasks and reading abstracts. At a minimum three times. Not fundamentally, but misleading introduces) ",By Степанов А В,2017-12-09,5.0,30,Business est,12,2017,Dec-2017,2017-12,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"An excellent course that immediately dip in the subject area. But it will have to be pretty well, if you forget the Matanaliz, a ruler and terver - it will be necessary to study many things on their own in order to deal with everything. ",By Eugene M,2016-09-22,5.0,30,Business est,9,2016,Sep-2016,2016-09,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"An excellent course! Helped to systematize existing knowledge, acquire new knowledge, look at the topics disclosed in the course, on the other hand, and it is better to understand the applied aspect of mathematics disclosed in this course. ",By Maxim,2016-12-14,5.0,27,Business est,12,2016,Dec-2016,2016-12,,ru
Математика и Python для анализа данных,Moscow Institute of Physics and Technology,https://www.coursera.org/learn/mathematics-and-python,mathematics-and-python,"The course as a whole liked. The balance was settled - in order not to relax, but at the same time the brains do not ""overpass""). I noticed some inaccuracies in the test for 1-2 week in the proposed response options, but not critical. ",By Khan N,2020-07-20,5.0,32,Business est,7,2020,Jul-2020,2020-07,,ru
